~~~~~~~
./properties_to_tsv/global_views.tsv
IMPORT_IMG_BAD_DELIM_COMMA	For a 'CSV' file, the two columns in each row must be separated by a comma.	Для файла 'csv' два столбца в каждой строке должны быть разделены запятой.
BatchAttachFiles.FILE_MISSING	The file name was referenced in the mapping file, did not exist.	Ссылка на имя файла, созданная в файле картирования, не существует.
BatchAttachFiles.DUP_COMBO_MISSING	The file name and mapping value were duplicated.	Имя файла и значение картирования были продублированы.
BatchAttachFiles.ERR_SAVING	There was error saving the Attachment `%s` for value `%s`	Произошла ошибка при сохранении приложения `%s` для значения `%s`
BatchAttachFiles.VAL_NOT_IN_DB	For Attachment `%s`, the value `%s` was not found in the database.	Для приложения `%s`, значение `%s` не найдено в базе данных.
BatchAttachFiles.VAL_NOT_VALID	For Attachment `%s`, the value `%s` could not be validated with its formatter.	Для приложения `%s`, значение `%s` не может быть проверено с помощью средства форматирования.
BatchAttachFiles.REPORT_TITLE	File Upload Issues	Проблемы с загрузкой файлов
BatchAttachFiles.REPORT_FILE	File	Файл
BatchAttachFiles.REPORT_REASON	Reason	Причина
BatchAttachFiles.IMPORT_NO_FILES	There were no files to upload.	Файлы для загрузки не обнаружены.

QBJRIReportConnection.ID	RecordID	ID записи
QBJRIReportConnection.ResultSetSize	NumberOfRecords	Число записей

# SGR Plugin
SGRTask.PLUGIN_MENU	Scatter, Gather, Reconcile	Разбросать, собрать, пересмотреть
SGRTask.PLUGIN_MNEU	l	l
SGRTask.PLUGIN_DESC	Scatter, Gather, Reconcile Processing	Обработка разброса, сбора, пересмотра
SGR	SGR	SGR

TreeMergeException.GenericMsg	An error occurred while merging. The merge was not performed.	Произошла ошибка при объединении. Объединение не было выполнено.
TreeMergeException.MultipleMatchMsg	<html>Multiple target matches were found when merging <b>%s</b> under <b>%s</b>. The merge was not performed.</html>	<html>При объединении<b>%s</b>в<b>%s</b>найдено несколько совпадений целевых значений. Объединение не было выполнено.</html>
TreeMergeException.MergeErrorMsg	<html>An error occurred while merging <b>%s</b>. The merge was not performed.</html>	<html>Произошла ошибка при объединении<b>%s</b>.Объединение не было выполнено.</html>

# Create Text Schema
ToTable	To Table	К таблице
IndexName	Index Name	Имя Индекса
Field	Field	Поле
Type	Type	Тип
Length	Length	Длина
Descriptions	Descriptions	Описания
Relationships	Relationships	Отношения
ColumnName	Column Name	Название Столбца
Table	Table	Таблица
Description	Description	Описание
PrimaryKey	Primary Key	Основной Ключ

manytomany	Many-To-Manylocalhost	Много к многим
onetomany	One-To-Many	Один ко многим
manytoone	Many-To-One	Много к одному
onetoone	One-To-One	Один к одному

SynonymCleanup.TotalRecsProcessed	Specify 5 Taxon Synonyms Found at Target Ranks	Синонимы Specify 5 таксонов найдены в рангах назначения
SynonymCleanup.NumberRecsInReport	Synonyms With Incorrect or No Parent Link	Синонимы с неверной или отсутствующей родительской ссылкой
SynonymCleanup.NumberRecsWithNewGenus	Synonyms to be Linked to a New Parent	Синонимы, которые будут связаны с новым родительским таксоном
SynonymCleanup.NumberRecsParentedToPlaceHolder	Synonyms to be Moved to Synonym Placeholder Subtree	Синонимы будут перемещены в папку поддерева синонимов
